Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB_total,AST_total,STL_total,BLK_total,TOV_total,PF_total,PTS_total,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS_total,DWS_total,WS_total,WS/48,OBPM,DBPM,BPM,VORP_total,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated
2018-19,Joe Ingles,Forward-Guard,31.0,UTA,1610612762,4.0,82.0,82.0,2568.0,359.0,802.0,0.45,189.0,483.0,0.39,170.0,319.0,0.53,0.57,87.0,123.0,0.71,35.0,295.0,330.0,469.0,98.0,20.0,193.0,180.0,994.0,13.4,0.58,1.5,12.2,7.0,26.1,1.8,0.6,18.4,17.5,2.5,3.6,6.0,0.11,0.3,1.1,1.4,2.2,50.0,32.0,12545455.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Joel Embiid,Center-Forward,25.0,PHI,1610612755,4.0,64.0,64.0,2154.0,580.0,1199.0,0.48,79.0,263.0,0.3,501.0,936.0,0.54,0.52,522.0,649.0,0.8,160.0,711.0,871.0,234.0,46.0,122.0,226.0,211.0,1761.0,26.1,0.59,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,4.9,3.8,8.7,0.19,4.0,0.9,4.9,3.8,51.0,31.0,25467250.0,True,2018-12-07 - 2018-12-10; 2019-01-11 - 2019-01-13; 2019-01-26 - 2019-01-29; 2019-02-21 - 2019-03-10; 2019-04-09 - 2019-04-13,29.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,John Collins,Forward-Center,21.0,ATL,1610612737,1.0,61.0,59.0,1828.0,465.0,831.0,0.56,55.0,158.0,0.35,410.0,673.0,0.61,0.59,203.0,266.0,0.76,219.0,376.0,595.0,121.0,22.0,39.0,120.0,199.0,1188.0,21.8,0.63,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,5.0,1.0,6.0,0.16,2.8,-1.9,0.9,1.3,29.0,53.0,2299080.0,True,2018-10-17 - 2018-11-17; 2018-12-23 - 2018-12-26; 2019-03-01 - 2019-03-06,39.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,John Henson,Forward-Center,28.0,MIL,1610612749,6.0,14.0,0.0,188.0,31.0,67.0,0.46,11.0,31.0,0.35,20.0,36.0,0.56,0.54,6.0,10.0,0.6,16.0,55.0,71.0,14.0,7.0,11.0,12.0,16.0,79.0,17.1,0.55,9.2,28.0,19.2,10.1,1.7,4.9,14.4,18.6,0.1,0.4,0.6,0.15,0.4,2.1,2.5,0.2,19.0,63.0,10577466.0,True,2018-11-16 - 2019-10-26,344.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Johnathan Motley,Forward,24.0,LAC,1610612746,1.0,22.0,0.0,156.0,39.0,73.0,0.53,0.0,3.0,0.0,39.0,70.0,0.56,0.53,24.0,40.0,0.6,18.0,33.0,51.0,11.0,5.0,3.0,16.0,27.0,102.0,18.8,0.56,12.6,21.7,17.3,11.7,1.5,1.5,15.0,28.8,0.1,0.2,0.3,0.09,-1.2,-0.7,-1.9,0.0,48.0,34.0,77250.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Johnathan Williams,Forward,24.0,LAL,1610612747,0.0,24.0,0.0,372.0,65.0,110.0,0.59,0.0,2.0,0.0,65.0,108.0,0.6,0.59,27.0,48.0,0.56,48.0,51.0,99.0,13.0,8.0,7.0,16.0,62.0,157.0,15.1,0.6,13.6,13.9,13.7,4.9,1.0,1.5,10.9,16.4,0.7,0.3,1.0,0.14,-2.0,-1.1,-3.2,-0.1,37.0,45.0,127250.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jon Leuer,Forward,30.0,DET,1610612765,7.0,41.0,1.0,402.0,66.0,113.0,0.58,1.0,11.0,0.09,65.0,102.0,0.64,0.59,23.0,31.0,0.74,27.0,70.0,97.0,14.0,12.0,4.0,23.0,60.0,156.0,13.2,0.62,7.1,19.8,13.2,5.5,1.5,0.8,15.4,16.1,0.4,0.5,0.9,0.11,-2.8,0.4,-2.5,0.0,41.0,41.0,10002681.0,True,2018-10-20 - 2018-10-23; 2019-01-18 - 2019-01-19; 2019-02-08 - 2019-02-22; 2019-03-02 - 2019-03-03,19.0,Moderate Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jonah Bolden,Forward,23.0,PHI,1610612755,1.0,44.0,10.0,639.0,80.0,162.0,0.49,34.0,96.0,0.35,46.0,66.0,0.7,0.6,13.0,27.0,0.48,47.0,118.0,165.0,40.0,17.0,39.0,36.0,99.0,207.0,12.7,0.6,8.0,19.0,13.7,8.5,1.3,4.8,17.2,13.8,0.5,0.9,1.4,0.11,-1.8,1.1,-0.7,0.2,51.0,31.0,1690000.0,True,2018-11-16 - 2018-12-05; 2018-12-10 - 2018-12-14; 2018-12-19 - 2018-12-22; 2019-01-29 - 2019-01-31,28.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jonas Jerebko,Forward,32.0,GSW,1610612744,9.0,73.0,6.0,1218.0,163.0,355.0,0.46,69.0,188.0,0.37,94.0,167.0,0.56,0.56,64.0,80.0,0.8,72.0,216.0,288.0,96.0,27.0,18.0,43.0,137.0,459.0,13.5,0.59,6.6,18.1,12.6,10.1,1.1,1.2,9.9,15.2,2.1,1.2,3.3,0.13,-0.3,-0.4,-0.7,0.4,57.0,25.0,2165481.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jonas Valanciunas,Center,27.0,TOR,1610612761,7.0,30.0,10.0,564.0,149.0,259.0,0.58,9.0,30.0,0.3,140.0,229.0,0.61,0.59,77.0,94.0,0.82,54.0,162.0,216.0,29.0,13.0,23.0,39.0,82.0,384.0,24.4,0.62,10.7,31.4,21.1,12.0,0.8,4.4,12.7,28.5,2.2,1.9,4.2,0.18,2.2,0.4,2.7,1.3,33.0,49.0,16539326.0,True,2018-12-14 - 2019-02-09; 2019-04-03 - 2019-12-02,300.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jonathan Isaac,Forward,21.0,ORL,1610612753,1.0,75.0,64.0,1996.0,262.0,611.0,0.43,86.0,266.0,0.32,176.0,345.0,0.51,0.5,110.0,135.0,0.81,99.0,312.0,411.0,80.0,59.0,98.0,75.0,143.0,720.0,13.0,0.54,5.2,17.0,11.0,5.7,1.4,4.1,10.1,16.3,0.9,3.1,4.0,0.1,-1.4,1.0,-0.4,0.8,42.0,40.0,4969080.0,True,2018-11-04 - 2018-11-14; 2019-04-10 - 2019-04-13,13.0,Moderate Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jonathon Simmons,Forward,29.0,ORL,1610612753,6.0,41.0,9.0,845.0,104.0,286.0,0.36,19.0,83.0,0.23,85.0,203.0,0.42,0.4,56.0,72.0,0.78,23.0,77.0,100.0,95.0,18.0,14.0,56.0,68.0,283.0,8.5,0.47,2.7,10.0,6.3,16.7,1.3,1.2,14.8,18.7,-0.8,1.1,0.3,0.01,-3.9,-0.3,-4.2,-0.6,51.0,31.0,6000000.0,True,2018-11-02 - 2018-11-04; 2018-12-21 - 2018-12-23; 2018-12-31 - 2019-01-04; 2019-01-31 - 2019-02-10,18.0,Moderate Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jordan Bell,Forward,24.0,GSW,1610612744,1.0,68.0,3.0,788.0,99.0,192.0,0.52,0.0,2.0,0.0,99.0,190.0,0.52,0.52,25.0,41.0,0.61,55.0,129.0,184.0,76.0,20.0,51.0,42.0,80.0,223.0,12.9,0.53,7.8,16.7,12.5,12.3,1.2,5.4,16.7,13.7,0.5,1.1,1.6,0.1,-2.2,1.3,-0.9,0.2,57.0,25.0,1378242.0,True,2019-02-25 - 2019-02-27,2.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jordan Clarkson,Guard,27.0,CLE,1610612739,4.0,81.0,0.0,2215.0,529.0,1180.0,0.45,144.0,445.0,0.32,385.0,735.0,0.52,0.51,162.0,192.0,0.84,82.0,188.0,270.0,196.0,57.0,13.0,135.0,112.0,1364.0,16.8,0.54,3.9,9.9,6.8,15.6,1.3,0.5,9.6,27.6,1.9,-0.1,1.8,0.04,2.1,-2.6,-0.5,0.8,19.0,63.0,12500000.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jordan Loyd,Guard,25.0,TOR,1610612761,0.0,12.0,0.0,55.0,8.0,18.0,0.44,4.0,8.0,0.5,4.0,10.0,0.4,0.56,9.0,11.0,0.82,1.0,8.0,9.0,6.0,0.0,0.0,2.0,5.0,29.0,16.3,0.64,2.0,15.3,8.8,15.1,0.0,0.0,8.1,19.4,0.2,0.0,0.2,0.19,0.0,-0.9,-1.0,0.0,58.0,24.0,77250.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jordan McRae,Guard,28.0,WAS,1610612764,4.0,27.0,0.0,333.0,61.0,130.0,0.47,10.0,35.0,0.29,51.0,95.0,0.54,0.51,28.0,35.0,0.8,6.0,34.0,40.0,30.0,13.0,7.0,15.0,26.0,160.0,14.3,0.55,1.9,11.3,6.5,13.2,1.8,1.8,9.4,20.4,0.3,0.2,0.5,0.07,-0.9,-0.8,-1.7,0.0,32.0,50.0,77250.0,True,2018-11-02 - 2018-11-04; 2018-11-06 - 2018-11-20; 2018-11-23 - 2018-12-16; 2018-12-26 - 2018-12-28; 2018-12-29 - 2019-01-09; 2019-01-17 - 2019-01-21; 2019-02-22 - 2019-03-16; 2019-03-20 - 2019-03-23,81.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jose Calderon,Guard,37.0,DET,1610612765,13.0,49.0,0.0,632.0,45.0,120.0,0.38,14.0,57.0,0.25,31.0,63.0,0.49,0.43,9.0,11.0,0.82,11.0,49.0,60.0,115.0,16.0,3.0,35.0,64.0,113.0,7.1,0.45,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,0.0,0.5,0.6,0.04,-4.2,0.3,-3.9,-0.3,41.0,41.0,2393887.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Josh Hart,Guard,24.0,LAL,1610612747,1.0,67.0,22.0,1715.0,189.0,464.0,0.41,92.0,274.0,0.34,97.0,190.0,0.51,0.51,55.0,80.0,0.69,35.0,213.0,248.0,93.0,64.0,40.0,58.0,147.0,525.0,9.3,0.53,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,0.2,1.9,2.1,0.06,-2.3,1.0,-1.3,0.3,37.0,45.0,1655160.0,True,2019-03-22 - 2021-12-08,992.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Josh Jackson,Guard-Forward,22.0,PHX,1610612756,1.0,79.0,29.0,1988.0,347.0,841.0,0.41,73.0,225.0,0.32,274.0,616.0,0.44,0.46,143.0,213.0,0.67,66.0,281.0,347.0,183.0,74.0,56.0,173.0,209.0,910.0,10.6,0.49,3.6,15.9,9.7,14.1,1.8,2.3,15.6,23.9,-2.8,1.1,-1.7,-0.04,-3.3,-1.2,-4.6,-1.3,19.0,63.0,6041520.0,True,2019-03-23 - 2019-03-30,7.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Josh Okogie,Guard,20.0,MIN,1610612750,0.0,74.0,52.0,1757.0,196.0,508.0,0.39,60.0,215.0,0.28,136.0,293.0,0.46,0.44,118.0,162.0,0.73,41.0,177.0,218.0,91.0,88.0,33.0,63.0,166.0,570.0,9.3,0.49,2.5,10.9,6.6,6.9,2.4,1.6,9.8,15.4,-0.1,1.4,1.2,0.03,-3.5,0.4,-3.1,-0.5,36.0,46.0,2163600.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Josh Richardson,Guard,25.0,MIA,1610612748,3.0,73.0,73.0,2539.0,423.0,1026.0,0.41,164.0,460.0,0.36,259.0,566.0,0.46,0.49,199.0,231.0,0.86,54.0,209.0,263.0,298.0,79.0,34.0,113.0,200.0,1209.0,14.0,0.54,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,3.0,2.6,5.6,0.11,0.1,0.2,0.3,1.5,39.0,43.0,9367200.0,True,2019-04-05 - 2019-11-23,232.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jrue Holiday,Guard,29.0,NOP,1610612740,9.0,67.0,67.0,2402.0,547.0,1159.0,0.47,118.0,363.0,0.33,429.0,796.0,0.54,0.52,208.0,271.0,0.77,75.0,259.0,334.0,518.0,109.0,54.0,210.0,148.0,1420.0,19.4,0.56,3.3,11.0,7.2,31.8,2.1,1.8,14.1,25.4,3.5,1.9,5.4,0.11,3.1,-0.1,3.0,3.1,33.0,49.0,26641111.0,True,2019-03-08 - 2019-10-31,237.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Julian Washburn,Forward-Guard,27.0,MEM,1610612763,3.0,18.0,3.0,254.0,16.0,48.0,0.33,5.0,24.0,0.21,11.0,24.0,0.46,0.39,3.0,4.0,0.75,8.0,33.0,41.0,14.0,13.0,2.0,7.0,16.0,40.0,6.5,0.4,3.5,14.8,9.1,7.7,2.5,0.7,12.3,10.0,-0.2,0.3,0.1,0.02,-5.1,0.5,-4.6,-0.2,33.0,49.0,77250.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Julius Randle,Forward-Center,24.0,NOP,1610612740,4.0,73.0,49.0,2232.0,571.0,1089.0,0.52,67.0,195.0,0.34,504.0,894.0,0.56,0.56,356.0,487.0,0.73,162.0,472.0,634.0,229.0,52.0,45.0,208.0,246.0,1565.0,20.9,0.6,7.6,21.6,14.7,15.8,1.1,1.6,13.8,27.8,4.2,1.9,6.1,0.13,2.1,-0.6,1.5,2.0,33.0,49.0,8641000.0,True,2018-12-19 - 2018-12-21; 2019-01-29 - 2019-02-06,10.0,Moderate Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Justin Anderson,Forward-Guard,25.0,ATL,1610612737,3.0,48.0,4.0,464.0,64.0,157.0,0.41,24.0,77.0,0.31,40.0,80.0,0.5,0.48,26.0,35.0,0.74,24.0,60.0,84.0,23.0,22.0,13.0,23.0,48.0,178.0,11.2,0.52,5.3,13.9,9.5,6.9,2.2,2.4,11.8,17.2,0.1,0.4,0.4,0.04,-2.4,-0.3,-2.7,-0.1,29.0,53.0,2516047.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Justin Holiday,Forward-Guard,30.0,CHI,1610612741,6.0,38.0,38.0,1325.0,151.0,394.0,0.38,97.0,270.0,0.36,54.0,124.0,0.44,0.51,41.0,46.0,0.89,19.0,150.0,169.0,85.0,67.0,21.0,47.0,79.0,440.0,10.0,0.52,1.9,11.9,6.8,8.1,2.3,1.2,11.2,15.7,-0.4,2.5,2.1,0.04,-2.3,0.5,-1.8,0.1,33.0,49.0,4500000.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Justin Jackson,Forward,24.0,SAC,1610612758,1.0,52.0,3.0,1083.0,125.0,295.0,0.42,55.0,159.0,0.35,70.0,136.0,0.51,0.52,41.0,50.0,0.82,25.0,121.0,146.0,68.0,23.0,13.0,22.0,67.0,346.0,11.3,0.56,2.8,11.0,6.9,8.1,0.9,0.7,5.3,14.3,2.0,0.9,2.9,0.09,-0.8,-0.8,-1.6,0.2,33.0,49.0,2807880.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Justise Winslow,Forward-Guard,23.0,MIA,1610612748,3.0,66.0,52.0,1960.0,324.0,749.0,0.43,96.0,256.0,0.38,228.0,493.0,0.46,0.5,86.0,137.0,0.63,63.0,292.0,355.0,282.0,72.0,19.0,142.0,177.0,830.0,12.8,0.51,3.4,15.9,9.6,21.9,1.8,0.9,14.9,20.8,0.2,2.6,2.8,0.07,-1.3,0.6,-0.6,0.7,39.0,43.0,3448926.0,True,2018-10-17 - 2018-10-27; 2019-02-23 - 2019-02-27; 2019-03-17 - 2019-04-03,31.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Jusuf Nurkic,Center,24.0,POR,1610612757,4.0,72.0,72.0,1974.0,420.0,826.0,0.51,3.0,29.0,0.1,417.0,797.0,0.52,0.51,282.0,365.0,0.77,243.0,505.0,748.0,233.0,71.0,103.0,168.0,250.0,1125.0,23.4,0.57,13.4,26.7,20.2,17.9,1.7,4.2,14.6,24.7,4.4,3.3,7.8,0.19,2.1,1.7,3.7,2.8,53.0,29.0,11111111.0,True,2019-03-27 - 2020-02-04,314.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kadeem Allen,Guard,26.0,NYK,1610612752,1.0,19.0,1.0,416.0,65.0,141.0,0.46,17.0,36.0,0.47,48.0,105.0,0.46,0.52,42.0,54.0,0.78,8.0,43.0,51.0,76.0,16.0,4.0,26.0,46.0,189.0,16.2,0.57,2.0,11.1,6.4,28.7,1.9,0.8,13.6,19.6,0.7,0.2,1.0,0.11,0.2,0.3,0.5,0.3,17.0,65.0,77250.0,True,2019-01-17 - 2019-01-28; 2019-02-22 - 2019-03-15; 2019-04-03 - 2019-11-01,244.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Karl-Anthony Towns,Center-Forward,23.0,MIN,1610612750,3.0,77.0,77.0,2545.0,681.0,1314.0,0.52,142.0,355.0,0.4,539.0,959.0,0.56,0.57,376.0,450.0,0.84,263.0,691.0,954.0,259.0,67.0,125.0,240.0,292.0,1880.0,26.3,0.62,10.9,29.3,20.0,17.2,1.3,4.2,13.7,28.9,7.2,3.2,10.4,0.2,5.4,0.6,6.0,5.1,36.0,46.0,7839435.0,True,2019-02-22 - 2019-02-25; 2019-03-10 - 2019-03-12; 2019-04-10 - 2020-01-17,287.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kawhi Leonard,Forward,28.0,TOR,1610612761,7.0,60.0,60.0,2040.0,560.0,1129.0,0.5,112.0,302.0,0.37,448.0,827.0,0.54,0.55,364.0,426.0,0.85,78.0,361.0,439.0,199.0,106.0,24.0,121.0,87.0,1596.0,25.8,0.61,4.2,18.6,11.6,16.4,2.5,1.0,8.4,30.3,6.1,3.4,9.5,0.22,6.1,1.1,7.2,4.7,58.0,24.0,23114066.0,True,2018-10-20 - 2018-10-22; 2018-10-29 - 2018-10-30; 2018-11-04 - 2018-11-07; 2018-11-17 - 2018-11-20; 2018-11-21 - 2018-11-23; 2018-12-11 - 2018-12-14; 2018-12-22 - 2018-12-26; 2019-01-06 - 2019-01-08; 2019-01-19 - 2019-01-23,24.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Keita Bates-Diop,Forward,23.0,MIN,1610612750,0.0,30.0,3.0,503.0,60.0,142.0,0.42,13.0,52.0,0.25,47.0,90.0,0.52,0.47,18.0,28.0,0.64,16.0,67.0,83.0,17.0,18.0,14.0,14.0,29.0,151.0,9.6,0.49,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,0.0,0.4,0.3,0.03,-2.8,-0.6,-3.4,-0.2,36.0,46.0,838464.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kelly Olynyk,Forward-Center,28.0,MIA,1610612748,5.0,79.0,36.0,1812.0,261.0,564.0,0.46,113.0,319.0,0.35,148.0,245.0,0.6,0.56,152.0,185.0,0.82,72.0,303.0,375.0,140.0,53.0,37.0,114.0,183.0,787.0,14.4,0.61,4.2,17.8,11.0,11.4,1.4,1.8,15.0,18.0,2.3,2.5,4.7,0.13,-0.2,0.9,0.7,1.2,39.0,43.0,13537527.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kemba Walker,Guard,29.0,CHA,1610612766,7.0,82.0,82.0,2863.0,731.0,1684.0,0.43,260.0,731.0,0.36,471.0,953.0,0.49,0.51,380.0,450.0,0.84,52.0,309.0,361.0,484.0,102.0,34.0,211.0,131.0,2102.0,21.7,0.56,1.9,11.9,6.8,29.4,1.7,1.0,10.1,31.5,5.5,1.9,7.4,0.12,5.2,-1.0,4.2,4.4,39.0,43.0,12000000.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kenneth Faried,Forward-Center,29.0,BKN,1610612751,7.0,12.0,0.0,118.0,25.0,42.0,0.6,1.0,5.0,0.2,24.0,37.0,0.65,0.61,10.0,16.0,0.62,15.0,29.0,44.0,2.0,2.0,4.0,6.0,8.0,61.0,21.6,0.62,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,2.1,0.9,2.9,0.19,1.3,-1.5,-0.2,0.3,53.0,29.0,14242782.0,True,2019-03-26 - 2019-03-28,2.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kenrich Williams,Guard-Forward,24.0,NOP,1610612740,0.0,46.0,29.0,1079.0,107.0,279.0,0.38,52.0,156.0,0.33,55.0,123.0,0.45,0.48,13.0,19.0,0.68,55.0,164.0,219.0,83.0,45.0,19.0,36.0,95.0,279.0,9.7,0.48,5.4,15.5,10.5,9.5,1.9,1.4,11.1,12.3,0.3,0.9,1.2,0.05,-2.3,0.4,-1.9,0.0,33.0,49.0,838464.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kent Bazemore,Guard-Forward,29.0,ATL,1610612737,6.0,67.0,35.0,1643.0,278.0,691.0,0.4,96.0,300.0,0.32,182.0,391.0,0.47,0.47,127.0,175.0,0.73,37.0,224.0,261.0,152.0,89.0,42.0,121.0,170.0,779.0,11.9,0.51,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22.0,-0.7,1.4,0.7,0.02,-2.5,0.2,-2.3,-0.1,29.0,53.0,18089888.0,True,2018-12-31 - 2019-01-30; 2019-04-05 - 2019-04-07,32.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kentavious Caldwell-Pope,Guard,26.0,LAL,1610612747,5.0,82.0,23.0,2035.0,325.0,756.0,0.43,151.0,435.0,0.35,174.0,321.0,0.54,0.53,137.0,158.0,0.87,48.0,190.0,238.0,110.0,73.0,13.0,65.0,137.0,938.0,12.9,0.57,2.5,9.4,6.0,7.5,1.7,0.5,7.3,18.1,2.3,1.8,4.0,0.1,-0.3,-0.1,-0.5,0.8,37.0,45.0,12000000.0,False,Not_injured,0.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kevin Durant,Forward,30.0,GSW,1610612744,11.0,78.0,78.0,2702.0,721.0,1383.0,0.52,137.0,388.0,0.35,584.0,995.0,0.59,0.57,448.0,506.0,0.89,33.0,464.0,497.0,457.0,58.0,84.0,225.0,155.0,2027.0,24.2,0.63,1.4,17.5,9.8,26.2,1.0,2.6,12.3,29.0,8.6,2.9,11.5,0.2,5.4,0.1,5.5,5.1,57.0,25.0,30000000.0,True,2019-02-28 - 2019-03-02; 2019-03-13 - 2019-03-18; 2019-04-09 - 2019-04-10; 2019-05-10 - 2019-06-10; 2019-06-13 - 2021-01-10,616.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kevin Huerter,Guard-Forward,20.0,ATL,1610612737,0.0,75.0,59.0,2049.0,275.0,657.0,0.42,136.0,353.0,0.39,139.0,304.0,0.46,0.52,41.0,56.0,0.73,60.0,185.0,245.0,214.0,65.0,25.0,109.0,155.0,727.0,10.1,0.53,3.0,9.7,6.3,14.5,1.5,1.1,13.8,15.7,0.7,0.7,1.5,0.03,-1.6,-0.8,-2.4,-0.2,29.0,53.0,2250960.0,True,2019-01-23 - 2019-01-26; 2019-02-22 - 2019-02-25,6.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kevin Love,Forward-Center,30.0,CLE,1610612739,10.0,22.0,21.0,598.0,109.0,283.0,0.39,53.0,147.0,0.36,56.0,136.0,0.41,0.48,103.0,114.0,0.9,33.0,206.0,239.0,48.0,6.0,5.0,42.0,54.0,374.0,19.5,0.56,5.9,40.0,22.2,12.8,0.5,0.7,11.2,27.4,1.0,0.4,1.3,0.11,3.3,-1.6,1.6,0.6,19.0,63.0,24119025.0,True,2018-10-25 - 2019-02-08; 2019-02-09 - 2019-11-20,390.0,High Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
2018-19,Kevon Looney,Forward,23.0,GSW,1610612744,3.0,80.0,24.0,1481.0,217.0,347.0,0.63,1.0,10.0,0.1,216.0,337.0,0.64,0.63,65.0,105.0,0.62,194.0,223.0,417.0,123.0,46.0,53.0,51.0,211.0,500.0,17.3,0.64,14.6,15.4,15.0,10.9,1.5,3.0,11.5,12.8,4.2,1.8,6.0,0.19,0.1,0.4,0.5,0.9,57.0,25.0,1567007.0,True,2019-03-05 - 2019-03-08; 2019-06-05 - 2019-06-07,5.0,Low Risk,101869000.0,123733000.0,129817000.0,3382000.0,8641000.0,5337000.0,4449000.0,118724178.12
